image_id,healthy,multiple_diseases,rust,scab
Test_48,0.0001786014181561768,0.0035169643815606833,0.9953938722610474,0.0009106418001465499
Test_49,0.0005727584357373416,0.0011852076277136803,0.9980406165122986,0.0002014388592215255
Test_50,0.0002118027041433379,0.09600807726383209,0.9018345475196838,0.0019455896690487862
Test_51,5.728178803110495e-05,0.007434578146785498,0.9924675822257996,4.0627939597470686e-05
Test_52,0.00013432750711217523,0.008053123950958252,0.991798996925354,1.3635459254146554e-05
Test_53,0.00012791344488505274,0.005803328938782215,0.9939514398574829,0.00011727568926289678
Test_54,0.014005421660840511,0.7388679385185242,0.008020617999136448,0.23910599946975708
Test_55,0.004077494610100985,7.856941010686569e-06,3.7706519151470275e-07,0.9959142804145813
Test_56,0.039032068103551865,0.012095258571207523,0.052818987518548965,0.896053671836853
Test_57,0.9361650347709656,0.02094540186226368,0.009557104669511318,0.033332452178001404
Test_58,0.004269712138921022,3.673986793728545e-05,3.4534241422079504e-06,0.9956900477409363
Test_59,0.0007230014307424426,0.1809106320142746,0.8156900405883789,0.0026762972120195627
Test_60,0.002580187749117613,0.00024467683397233486,3.436075712670572e-05,0.9971407651901245
Test_61,0.9776113033294678,0.0043437122367322445,0.001434846199117601,0.016610151156783104
Test_62,0.003434181911870837,0.09895358979701996,0.004783120937645435,0.8928291201591492
Test_63,0.006807900499552488,0.0005203503533266485,6.9049306148372125e-06,0.9926648736000061
Test_64,0.658112108707428,0.016650259494781494,0.011667652055621147,0.3135700523853302
Test_65,0.004450521897524595,0.18194256722927094,0.8123462796211243,0.0012605879455804825
Test_66,0.9549506306648254,0.01849307306110859,0.008587382733821869,0.017969010397791862
Test_67,0.0024495103862136602,0.003056845162063837,0.9941003918647766,0.0003932335239369422
Test_68,0.013532927259802818,0.0039132931269705296,0.0029013906605541706,0.9796524047851562
Test_69,0.0003945007629226893,0.013891071081161499,0.9850460886955261,0.0006684407126158476
Test_70,0.005730064585804939,0.0007763131288811564,0.00017237718566320837,0.9933212399482727
Test_71,0.004442897625267506,0.07803838700056076,0.915920078754425,0.0015985594363883138
Test_72,0.0674871951341629,0.005802899599075317,0.0066964831203222275,0.920013427734375
Test_73,0.9919295310974121,0.0010347494389861822,0.0007928540580905974,0.006242884788662195
Test_74,0.9476316571235657,0.006090925540775061,0.0010820449097082019,0.04519541561603546
Test_75,0.015237919986248016,0.400442510843277,0.0026233834214508533,0.5816962718963623
Test_76,0.9794464111328125,0.006834488827735186,0.009895232506096363,0.0038238156121224165
Test_77,0.000289109448203817,0.027326392009854317,0.9711543321609497,0.0012301785172894597
Test_78,0.055104147642850876,0.07563097029924393,0.0008230262319557369,0.8684418201446533
Test_79,0.061513401567935944,0.010707740671932697,0.0017539042746648192,0.9260249137878418
Test_80,0.0006120821926742792,0.4184110462665558,0.5656278133392334,0.01534914318472147
Test_81,0.0016708478797227144,0.17056797444820404,0.8249370455741882,0.0028241106774657965
Test_82,0.001127277035266161,0.2018589973449707,0.7523359656333923,0.04467765614390373
Test_83,0.0002677353913895786,0.2029908448457718,0.7935155630111694,0.00322585622780025
Test_84,0.025522662326693535,0.0010311335790902376,0.00012559023161884397,0.9733205437660217
Test_85,0.001745412009768188,0.0034445871133357286,7.075552275637165e-05,0.9947392344474792
Test_86,0.0037711274344474077,0.28709205985069275,0.7074837684631348,0.0016530201537534595
Test_87,0.08323103189468384,0.5056366920471191,0.01584124006330967,0.39529111981391907
Test_88,0.024004142731428146,0.004788648337125778,0.00013851060066372156,0.9710686802864075
Test_89,0.16315683722496033,0.22322313487529755,0.0027822565753012896,0.6108377575874329
Test_90,0.0014222698519006371,0.008230842649936676,0.9899908304214478,0.0003560618497431278
Test_91,0.9957951307296753,0.000299236475257203,0.0006611518911086023,0.0032444524113088846
Test_92,0.9602348804473877,0.00939503125846386,0.02367962896823883,0.006690535228699446
Test_93,0.00017873698379844427,0.00801354181021452,0.991756796836853,5.099811824038625e-05
Test_94,0.0030610053800046444,1.7445325283915736e-05,2.8055376333213644e-06,0.996918797492981
Test_95,0.9928470253944397,0.0027213399298489094,0.0028170463629066944,0.001614639419130981
Test_96,0.015605887398123741,0.004310230724513531,8.601153967902064e-05,0.9799978137016296
Test_97,0.8392356038093567,0.03508211672306061,0.001919554895721376,0.12376280874013901
Test_98,0.021147986873984337,0.18008041381835938,0.0010401259642094374,0.7977315187454224
Test_99,0.06948433071374893,0.11393523961305618,0.0028580741491168737,0.8137223124504089
Test_100,0.003918388858437538,0.0010638732928782701,4.912972599413479e-06,0.9950128197669983
Test_101,0.2279202789068222,0.00516500324010849,0.001001133001409471,0.7659136056900024
Test_102,0.01815168559551239,0.02851671166718006,0.0008248861413449049,0.9525067806243896
Test_103,0.005561628844588995,0.24945932626724243,0.014403211884200573,0.7305758595466614
Test_104,0.0015591245610266924,0.01101006381213665,0.004710749257355928,0.982720136642456
Test_105,0.001397286425344646,9.087241778615862e-05,3.4270610171915905e-07,0.9985114932060242
Test_106,0.9854469299316406,0.002287881914526224,0.000669946544803679,0.011595207266509533
Test_107,2.0694144041044638e-05,0.003526371903717518,0.9949658513069153,0.0014871590537950397
Test_108,0.014650397002696991,0.004890181589871645,0.00011334814189467579,0.980346143245697
Test_109,0.23310446739196777,0.603827953338623,0.04381757602095604,0.11925006657838821
Test_110,0.9859628081321716,0.00021508333156816661,6.603412475669757e-05,0.013755995780229568
Test_111,0.07860877364873886,0.29159554839134216,0.0021216890309005976,0.6276739835739136
Test_112,0.0001422017376171425,0.0518813394010067,0.9470041394233704,0.0009723375551402569
Test_113,0.052136700600385666,0.11215207725763321,0.007243411149829626,0.828467845916748
Test_114,0.011721550486981869,0.24035872519016266,0.002547435462474823,0.7453723549842834
Test_115,0.0008660907624289393,0.002383138984441757,0.996690034866333,6.068508082535118e-05
Test_116,0.0012235322501510382,0.004631282761693001,0.9900075197219849,0.004137747455388308
Test_117,0.0014260575408115983,0.04556484892964363,0.9492233991622925,0.0037856793496757746
Test_118,0.00034027249785140157,0.003038785420358181,0.99642413854599,0.00019680468540173024
Test_119,0.9822705388069153,0.0018943104660138488,0.001419076113961637,0.0144161032512784
Test_120,4.926539622829296e-05,0.003926364704966545,0.9955625534057617,0.00046176824253052473
Test_121,0.0011506062000989914,0.06882066279649734,0.8906468152999878,0.03938191011548042
Test_122,0.00014007634308654815,0.033863816410303116,0.9653730392456055,0.0006230470607988536
Test_123,0.00030171198886819184,0.02315344475209713,0.9761453866958618,0.0003994824073743075
Test_124,0.0031567674595862627,0.00011097841343143955,2.195005890825996e-06,0.9967300891876221
Test_125,0.01612197421491146,0.03269055113196373,0.0052726175636053085,0.9459149241447449
Test_126,0.9653685688972473,0.013830184005200863,0.006238093599677086,0.01456309575587511
Test_127,0.0029711052775382996,0.0030204630456864834,1.542305835755542e-05,0.9939929842948914
Test_128,0.002886405913159251,0.19802232086658478,0.7199538946151733,0.079137422144413
Test_129,8.646614151075482e-05,0.01652781292796135,0.981204628944397,0.0021811292972415686
Test_130,0.003068322781473398,0.0002764473028946668,4.964715481037274e-05,0.996605634689331
Test_131,0.0026005590334534645,0.0001502260856796056,1.6347239579772577e-05,0.9972328543663025
Test_132,0.978236734867096,0.007554694078862667,0.005880474112927914,0.00832817330956459
Test_133,0.0027021162677556276,0.00044053723104298115,9.46350337471813e-06,0.996847927570343
Test_134,0.9925105571746826,0.00028615706833079457,0.0007302880403585732,0.00647297827526927
Test_135,0.0001194533469970338,0.0215662382543087,0.971071183681488,0.007243153639137745
Test_136,0.01195772085338831,8.904386777430773e-05,1.1192731790288235e-06,0.9879521727561951
Test_137,0.000592334195971489,0.03617027401924133,0.9622600674629211,0.0009773094207048416
Test_138,0.0004865298396907747,0.007537268102169037,0.9917062520980835,0.00026998273096978664
Test_139,0.9711422324180603,0.007724676746875048,0.006125828251242638,0.015007263980805874
Test_140,0.00284910318441689,0.014667786657810211,0.9804054498672485,0.002077697776257992
Test_141,0.003430356038734317,1.2784741556970403e-05,1.8349633137404453e-06,0.9965550899505615
Test_142,0.021615056321024895,0.05406416580080986,0.00011663228360703215,0.9242041110992432
Test_143,0.01989740878343582,0.06645744293928146,0.0009877504780888557,0.9126573801040649
Test_144,0.9824721813201904,0.006812021601945162,0.0034346517641097307,0.007281153462827206
Test_145,0.016182811930775642,0.09865807741880417,0.005975843407213688,0.879183292388916
Test_146,2.7960037186858244e-05,0.0017835518810898066,0.9980937838554382,9.476871491642669e-05
Test_147,3.977082815254107e-05,0.027154484763741493,0.9723966121673584,0.00040911807445809245
Test_148,0.8496277928352356,0.04903888702392578,0.0054367827251553535,0.09589654952287674
Test_149,0.0013667525490745902,0.009257758036255836,0.9792429208755493,0.010132549330592155
Test_150,0.0038829080294817686,0.004047897178679705,6.17834521108307e-05,0.9920073747634888
Test_151,7.05152124282904e-05,0.0011611118679866195,0.998449444770813,0.0003189144190400839
Test_152,0.011878933757543564,0.4017651379108429,0.5546718239784241,0.031684111803770065
Test_153,0.015041448175907135,5.855665585841052e-05,9.934676927514374e-05,0.9848006963729858
Test_154,0.0038634242955595255,0.7569218873977661,0.22766265273094177,0.011552008800208569
Test_155,0.0007212532800622284,0.06440113484859467,0.931700587272644,0.0031770530622452497
Test_156,0.004787952173501253,0.004544402472674847,0.0006228568963706493,0.9900447726249695
Test_157,0.7864176630973816,0.11239603161811829,0.045680899173021317,0.05550533905625343
Test_158,0.03203727677464485,0.000139720767037943,9.132398190558888e-06,0.9678138494491577
Test_159,2.7757576390285976e-05,0.005391834303736687,0.9942761063575745,0.00030421477276831865
Test_160,0.8845216631889343,0.028291016817092896,0.004414115566760302,0.08277327567338943
Test_161,0.050820522010326385,0.0025563216768205166,0.0015913281822577119,0.9450318217277527
Test_162,0.00021224575175438076,0.0007951147854328156,0.998391330242157,0.0006013096426613629
Test_163,0.0002136869152309373,0.0420110709965229,0.9575089812278748,0.00026635010726749897
Test_164,0.01488340925425291,0.06448301672935486,0.0007845616200938821,0.9198489785194397
Test_165,0.0030511110089719296,8.416673517785966e-05,2.4868502350727795e-06,0.9968622922897339
Test_166,0.00015737692592665553,0.0004390508111100644,0.9993027448654175,0.00010073841986013576
Test_167,0.0006650661234743893,0.01852988265454769,0.9795054197311401,0.0012995576253160834
Test_168,0.015297419391572475,0.9019541144371033,0.011314629577100277,0.07143377512693405
Test_169,0.0011472064070403576,0.00360503070987761,0.9936291575431824,0.0016185672720894217
Test_170,0.010763632133603096,0.0018174919532611966,2.8110589482821524e-05,0.9873907566070557
Test_171,0.0013346562627702951,0.15581543743610382,0.8396542072296143,0.003195702563971281
Test_172,0.0054964409209787846,0.7714719772338867,0.21958908438682556,0.003442528424784541
Test_173,0.00011419853399274871,0.03631087392568588,0.9634069800376892,0.00016790436347946525
Test_174,0.003796601900830865,0.0002609672083053738,1.3889960428059567e-05,0.9959285855293274
Test_175,0.9575399160385132,0.009645028971135616,0.0010131384478881955,0.03180185332894325
Test_176,0.00012957332364749163,0.0005518956459127367,0.9990437626838684,0.0002747761900536716
Test_177,0.07604613900184631,0.0004831361002288759,4.416364026837982e-05,0.9234265685081482
Test_178,0.0008407997083850205,9.201354987453669e-05,8.217616596084554e-07,0.9990664124488831
Test_179,0.015419910661876202,0.31768789887428284,0.24700823426246643,0.4198839068412781
Test_180,0.0004341475432738662,0.28281110525131226,0.7161778807640076,0.0005768576520495117
Test_181,0.009379222989082336,0.014389753341674805,0.000829841592349112,0.9754011631011963
Test_182,0.0005219578742980957,0.11582550406455994,0.8799669742584229,0.0036855563521385193
Test_183,0.6011600494384766,0.016802838072180748,0.000796067004557699,0.3812410831451416
Test_184,0.1084369346499443,0.04425925016403198,0.0018402023706585169,0.8454636335372925
Test_185,0.0007438393658958375,0.005413489881902933,0.00018791714683175087,0.993654727935791
Test_186,0.026820646598935127,0.010840504430234432,0.00027735723415389657,0.9620615243911743
Test_187,0.00010120344086317345,0.001955876825377345,0.9965192079544067,0.0014237830182537436
Test_188,6.714294431731105e-05,0.0009950015228241682,0.9973957538604736,0.0015421221032738686
Test_189,0.9776116609573364,0.001020853640511632,0.0006476013804785907,0.020719844847917557
Test_190,0.002282684203237295,0.33450374007225037,0.6591470241546631,0.004066572058945894
Test_191,0.00021868206385988742,0.04794754460453987,0.9436377882957458,0.008195925503969193
Test_192,0.2728431820869446,0.2358376830816269,0.4597521722316742,0.03156688064336777
Test_193,9.805643458093982e-06,0.0006411289796233177,0.9992871880531311,6.19286802248098e-05
Test_194,0.00042256322922185063,0.3250010311603546,0.6619845628738403,0.012591857463121414
Test_195,0.613807737827301,0.17834897339344025,0.009317721240222454,0.1985255628824234
Test_196,0.00692711491137743,0.025275619700551033,6.79699078318663e-05,0.9677292108535767
Test_197,0.0027840258553624153,0.6757053136825562,0.22319428622722626,0.09831632673740387
Test_198,0.011409605853259563,0.00412172544747591,4.939030623063445e-05,0.9844192862510681
Test_199,0.0012273002648726106,0.789548397064209,0.20419570803642273,0.0050286706537008286
Test_200,0.00020569123444147408,0.010452082380652428,0.988057017326355,0.0012851180508732796
Test_201,0.003291952656581998,0.0002822866663336754,4.137922587688081e-05,0.9963843822479248
Test_202,0.01540866494178772,0.3296901285648346,0.5985398292541504,0.056361373513936996
Test_203,0.0005339107592590153,0.017558159306645393,0.9809564352035522,0.000951404043007642
Test_204,0.014552908949553967,0.008123349398374557,0.0012370531912893057,0.9760866761207581
Test_205,0.3440033495426178,0.0010611010948196054,0.0006927029462531209,0.6542428731918335
Test_206,0.0002631191164255142,0.0001342219766229391,5.262537888484076e-05,0.9995500445365906
Test_207,0.00035759492311626673,0.0008811322040855885,0.9984094500541687,0.00035183478030376136
Test_208,0.020490020513534546,0.01924307644367218,0.00017675117123872042,0.960090160369873
Test_209,0.0001927593839354813,0.01712673529982567,0.9796597361564636,0.0030207070522010326
Test_210,0.013046971522271633,0.0004808525263797492,0.0001528330467408523,0.9863194227218628
Test_211,0.002979976823553443,0.9014272689819336,0.02467227354645729,0.07092062383890152
Test_212,0.0002466971054673195,0.0002054850774584338,0.9995013475418091,4.651052222470753e-05
Test_213,0.0038458576891571283,0.7131127119064331,0.24020813405513763,0.042833294719457626
Test_214,0.0011697871377691627,0.0046168966218829155,0.9889324903488159,0.005280851386487484
Test_215,0.01520727388560772,0.05885785073041916,0.0009582705679349601,0.9249765872955322
Test_216,0.9814817905426025,0.005876090843230486,0.0038970320019870996,0.008745160885155201
Test_217,0.0030897329561412334,0.0003029693034477532,1.4605710930482019e-05,0.9965927004814148
Test_218,0.9480526447296143,0.0023573185317218304,0.0004883170477114618,0.04910169541835785
Test_219,5.455435166368261e-05,0.002736419904977083,0.9971189498901367,9.009007771965116e-05
Test_220,0.006149324122816324,0.00018275131878908724,0.00014294184802565724,0.9935250282287598
Test_221,0.002347963396459818,0.11230944097042084,0.001126025919802487,0.8842166066169739
Test_222,2.191914973082021e-05,0.0005537095130421221,0.9993884563446045,3.5875091271009296e-05
Test_223,0.00024133262922987342,0.030860109254717827,0.967993438243866,0.000905157474335283
Test_224,0.012597178108990192,0.7164798974990845,0.008952651172876358,0.26197028160095215
Test_225,0.9271020889282227,0.022753698751330376,0.010115774348378181,0.04002838209271431
Test_226,0.00042175379348918796,0.06364326179027557,0.93522047996521,0.0007145543931983411
Test_227,0.0006212875596247613,0.0002456309739500284,3.246516644139774e-05,0.9991006851196289
Test_228,0.00017823479720391333,0.003982901573181152,0.9954795837402344,0.0003591932763811201
Test_229,7.788998482283205e-05,0.012970064766705036,0.9868263006210327,0.0001257084950339049
Test_230,0.010865730233490467,0.018471157178282738,0.0025519165210425854,0.9681112170219421
Test_231,0.0009425792959518731,0.00013191840844228864,8.622295126770041e-07,0.9989246726036072
Test_232,0.9250958561897278,0.036303047090768814,0.02451658621430397,0.014084558933973312
Test_233,0.9942169189453125,0.0007003666833043098,0.0005167436320334673,0.004565938375890255
Test_234,0.18894892930984497,0.00018857326358556747,0.0001776560820871964,0.8106848001480103
Test_235,0.008330616168677807,0.00010201313125435263,8.187597813957836e-06,0.9915592074394226
Test_236,0.005319693125784397,0.3376143276691437,0.601147472858429,0.05591851845383644
Test_237,0.005448882933706045,0.5031536817550659,0.007780019659548998,0.4836173951625824
Test_238,0.0009472623933106661,0.16299673914909363,0.8353923559188843,0.0006636218749918044
Test_239,5.560251884162426e-05,0.005346533376723528,0.9945486187934875,4.923869710182771e-05
Test_240,0.00020935865177307278,0.00981992855668068,0.9898103475570679,0.00016040379705373198
Test_241,0.0009353706846013665,0.04239639267325401,0.9046785235404968,0.051989663392305374
Test_242,0.014668622985482216,0.024867568165063858,3.7664380215574056e-05,0.9604261517524719
Test_243,0.6995148658752441,0.1919807344675064,0.05340583249926567,0.055098578333854675
Test_244,0.031145166605710983,0.1014626994729042,0.010285926051437855,0.8571062088012695
Test_245,0.0022347525227814913,0.2645060122013092,0.7322139143943787,0.0010452427668496966
Test_246,0.0037423651665449142,0.0018535982817411423,0.00018750570598058403,0.9942165613174438
Test_247,0.002419175347313285,0.000568502931855619,6.619733539992012e-06,0.9970057606697083
Test_248,0.04078850895166397,0.36288347840309143,0.010018178261816502,0.5863097906112671
Test_249,0.005187329836189747,0.11027563363313675,0.8745672106742859,0.009969818405807018
Test_250,0.9275722503662109,0.04347711056470871,0.01279414352029562,0.016156593337655067
Test_251,0.9531534314155579,0.006693396717309952,0.0005592515808530152,0.03959386423230171
Test_252,7.685211312491447e-05,0.014379777014255524,0.9824494123458862,0.003094051033258438
Test_253,0.008379762060940266,0.15662170946598053,0.0026088457088917494,0.8323896527290344
Test_254,0.003059695940464735,0.00048228452214971185,4.800692113349214e-05,0.996410071849823
Test_255,0.02213463932275772,0.3499312698841095,0.018231557682156563,0.6097025275230408
Test_256,0.006137873511761427,0.013080132193863392,0.0005061341216787696,0.9802758693695068
Test_257,0.0015645659295842052,0.015567498281598091,0.9826837182044983,0.00018409914628136903
Test_258,0.1919310837984085,0.6414357423782349,0.11665255576372147,0.04998065158724785
Test_259,0.012705541215837002,0.38535699248313904,0.005994858220219612,0.5959426164627075
Test_260,0.010565608739852905,2.714717629714869e-05,7.100184575392632e-06,0.9894000887870789
Test_261,0.0003065103373955935,0.001361704315058887,0.996737539768219,0.0015942027093842626
Test_262,0.049303311854600906,0.0005483840359374881,0.0009736542706377804,0.9491746425628662
Test_263,0.9119678139686584,0.028573444113135338,0.012012653052806854,0.04744601994752884
Test_264,0.9626158475875854,0.013906395062804222,0.005893579218536615,0.01758410967886448
Test_265,0.0002646931097842753,0.007209253963083029,0.9910140633583069,0.0015119339805096388
Test_266,0.0037432988174259663,0.0013312902301549911,8.995905955089256e-05,0.9948354959487915
Test_267,0.9871952533721924,0.0014298508176580071,0.0006182120996527374,0.010756689123809338
Test_268,0.00016204919666051865,0.12156151235103607,0.8766912817955017,0.001585226971656084
Test_269,0.9500154852867126,0.0006780116818845272,0.0005074170767329633,0.04879917949438095
Test_270,0.0074914246797561646,0.011864827014505863,0.005731109529733658,0.974912703037262
Test_271,0.05518390238285065,0.04935034364461899,0.0014097965322434902,0.894055962562561
Test_272,0.00038546472205780447,0.25278931856155396,0.7432231307029724,0.0036020539700984955
Test_273,0.9865602254867554,0.0010039021726697683,0.0003516053257044405,0.012084250338375568
Test_274,0.0002899776736740023,0.0029379860498011112,0.9965085387229919,0.0002634554693941027
Test_275,0.015035536140203476,0.8196347951889038,0.13180090487003326,0.03352883458137512
Test_276,0.009733050130307674,0.005140736699104309,0.009403819218277931,0.9757223725318909
Test_277,0.046747177839279175,0.7713448405265808,0.014225896447896957,0.16768205165863037
Test_278,0.06907784193754196,0.00020096247317269444,0.00019904764485545456,0.9305221438407898
Test_279,5.6154211051762104e-05,0.000805609452072531,0.9990524649620056,8.572520164307207e-05
Test_280,0.0033709355629980564,0.00013386142381932586,6.647986992902588e-06,0.9964885711669922
Test_281,0.0013187906006351113,0.00023329819669015706,2.08081619348377e-05,0.998427152633667
Test_282,0.003138019470497966,0.6786472797393799,0.004353852942585945,0.31386086344718933
Test_283,0.002633927622810006,0.20628491044044495,0.7867604494094849,0.0043207802809774876
Test_284,0.001422011642716825,0.1881503015756607,0.8071452975273132,0.003282357007265091
Test_285,0.01698719523847103,0.00121909542940557,0.00020400900393724442,0.9815897345542908
Test_286,0.0014109797775745392,5.874125236005057e-06,3.754267936528777e-07,0.9985828399658203
Test_287,0.00894381944090128,0.005837252829223871,0.006220681127160788,0.9789982438087463
Test_288,0.0014438655925914645,0.017957357689738274,0.0006858796114102006,0.9799128770828247
Test_289,0.004435745067894459,0.0007350003579631448,9.935472917277366e-06,0.9948193430900574
Test_290,0.0002445483987685293,0.009020833298563957,0.9905822277069092,0.0001522913808003068
Test_291,2.2698062821291387e-05,0.0053767189383506775,0.9940806031227112,0.000520034518558532
Test_292,0.9437296390533447,0.025087211281061172,0.01081356406211853,0.02036961540579796
Test_293,0.00020181547733955085,0.004321122542023659,0.9954319000244141,4.519279536907561e-05
Test_294,0.0002618750149849802,0.004186611622571945,0.9942832589149475,0.0012682194355875254
Test_295,0.00018423226720187813,0.005569863133132458,0.9932276606559753,0.0010182091500610113
Test_296,0.04195433109998703,0.30749279260635376,0.004149703774601221,0.6464032530784607
Test_297,0.008896679617464542,0.0006174341542646289,6.021769149811007e-05,0.9904256463050842
Test_298,0.0010289348429068923,0.09910885244607925,0.8972959518432617,0.002566288458183408
Test_299,0.0024437454994767904,0.8055118322372437,0.15620474517345428,0.03583969548344612
Test_300,0.17890171706676483,0.03588294982910156,0.0004528998979367316,0.784762442111969
Test_301,0.9800317287445068,0.0014704758068546653,0.00041969551239162683,0.0180781502276659
Test_302,0.01791701838374138,0.011933539994060993,0.030393162742257118,0.9397563338279724
Test_303,0.975425660610199,0.0025102454237639904,0.0006059053703211248,0.021458111703395844
Test_304,0.9654271602630615,0.00828146655112505,0.0015168852405622602,0.02477450668811798
Test_305,0.8358234167098999,0.09192312508821487,0.023103170096874237,0.0491502620279789
Test_306,0.008219148963689804,0.0001248200424015522,1.2862066796515137e-05,0.9916431903839111
Test_307,0.7557796239852905,0.15346480906009674,0.06248301640152931,0.02827269211411476
Test_308,0.006249780301004648,0.024118728935718536,0.001004731864668429,0.9686267375946045
Test_309,0.0005312185967341065,0.12143756449222565,0.8468538522720337,0.03117736615240574
Test_310,0.001454051467590034,0.11320113390684128,0.8612000942230225,0.024144720286130905
Test_311,0.005628854501992464,0.4753832519054413,0.5141236186027527,0.00486418092623353
Test_312,0.012045846320688725,0.000252037396421656,8.508335304213688e-05,0.9876170754432678
Test_313,0.016713280230760574,0.0001816174917621538,0.00036325387191027403,0.9827418923377991
Test_314,0.013315168209373951,0.24667015671730042,0.009666369296610355,0.7303482890129089
Test_315,0.15656527876853943,6.476658018073067e-05,5.005942875868641e-05,0.843319833278656
Test_316,0.0024345023557543755,0.03171597421169281,0.9639614224433899,0.00188812508713454
Test_317,0.00012469534703996032,0.0022600197698920965,0.9956153631210327,0.0019999125506728888
Test_318,0.006747810170054436,0.038948170840740204,0.0008357629412785172,0.9534682631492615
Test_319,1.0248098078591283e-05,0.001778250909410417,0.9960046410560608,0.0022068528924137354
Test_320,0.0009562353370711207,0.028549207374453545,0.9687804579734802,0.0017140759155154228
Test_321,0.9050946235656738,0.05018756538629532,0.007228558417409658,0.03748926892876625
Test_322,0.4129297733306885,0.18990729749202728,0.004828176461160183,0.3923347592353821
Test_323,0.007182967383414507,0.29199010133743286,0.6950610280036926,0.005765891633927822
Test_324,7.315140101127326e-05,0.0004883407964371145,0.9993388056755066,9.969474922399968e-05
Test_325,0.07786260545253754,0.0002094175579259172,9.815764497034252e-05,0.9218298196792603
Test_326,0.0007242226856760681,0.011282877065241337,0.98769611120224,0.0002966680331155658
